year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2014,05-09,2,1,2,0,76189.3508901524,0
2014,05-09,2,2,1,0,2988756.76677661,0
2014,05-09,2,2,2,0,55408.0835617713,0
2014,10-14,1,1,1,8.01451628306752,1530570.9827441,5.23629179791362e-06
2014,10-14,1,1,2,0,3589174.96591476,0
2014,10-14,1,2,1,5.0090726769172,732768.905665744,6.83581500004602e-06
2014,10-14,1,2,2,0,2372280.1456754,0
2014,10-14,2,1,1,3.00193660404238,1170237.93959458,2.56523609641504e-06
2014,10-14,2,1,2,0,3718437.68530758,0
2014,10-14,2,2,1,3.00193660404238,624049.983700288,4.81041051590528e-06
2014,10-14,2,2,2,0,2394463.39139755,0
2014,15-19,1,1,1,13.5725220750188,263018.995528731,5.16028207306274e-05
2014,15-19,1,1,2,63.3384363500878,5182285.79580929,1.22221040764111e-05
2014,15-19,1,2,1,11.4267709660158,112608.903838836,0.000101473068083228
2014,15-19,1,2,2,41.8981602087247,3271155.30482315,1.28083677797102e-05
2014,15-19,2,1,1,5.89666118651182,161855.698103906,3.64315946586345e-05
2014,15-19,2,1,2,14.7416529662796,5006288.40199888,2.94462719335019e-06
2014,15-19,2,2,1,2.25145245303179,86681.9902082337,2.5973705121712e-05
2014,15-19,2,2,2,10.131536038643,3340193.90968898,3.03321792464032e-06
2014,20-24,1,1,1,36.1467136298423,161328.550233969,0.00022405652054407
2014,20-24,1,1,2,88.4971264730623,4959344.90226595,1.78445194309086e-05
2014,20-24,1,2,1,8.70738193764249,66847.0839544922,0.000130258216552427
2014,20-24,1,2,2,48.979023399239,3395837.46354559,1.44232531518455e-05
2014,20-24,2,1,1,11.4958145749972,109245.98423152,0.000105228715324077
2014,20-24,2,1,2,24.1412106074942,4856229.70527499,4.97118383450257e-06
2014,20-24,2,2,1,3.73340263816577,54357.9266034133,6.86818440556807e-05
2014,20-24,2,2,2,18.6670131908289,3521593.38389008,5.30072928811804e-06
2014,25-29,1,1,1,52.633456738033,182690.09531335,0.000288102409973327
2014,25-29,1,1,2,146.884065315441,4860395.40644777,3.02205999784679e-05
2014,25-29,1,2,1,22.4819378303244,76485.7324972301,0.000293936360368106
2014,25-29,1,2,2,87.5612315496845,3531612.76574165,2.47935539250143e-05
2014,25-29,2,1,1,12.154182348074,127297.400046846,9.54786377695165e-05
2014,25-29,2,1,2,36.4625470442221,4857955.99408117,7.5057384399215e-06
2014,25-29,2,2,1,6.66519677152447,61339.4745326747,0.000108660806475837
2014,25-29,2,2,2,27.7716532146853,3693569.13133931,7.51892065023164e-06
2014,30-34,1,1,1,130.68929085099,246380.707592049,0.000530436380868675
2014,30-34,1,1,2,234.507886386823,4662905.9960007,5.02922183265022e-05
2014,30-34,1,2,1,30.6893204671761,101333.551193846,0.000302854485070487
2014,30-34,1,2,2,195.18407817124,3362727.74521341,5.80433781619907e-05
2014,30-34,2,1,1,38.1376182200762,177984.68158057,0.000214274722304189
2014,30-34,2,1,2,97.077573651103,4764062.95763664,2.03770551553041e-05
2014,30-34,2,2,1,11.7281512492569,81526.2240798472,0.000143857407621016
2014,30-34,2,2,2,69.1960923706155,3631932.13670294,1.90521435330098e-05
2014,35-39,1,1,1,227.036382180071,280470.528143062,0.000809483918625005
2014,35-39,1,1,2,352.213198300975,4113708.26337264,8.56193914957429e-05
2014,35-39,1,2,1,89.9484569938978,115194.534156638,0.000780839626223832
2014,35-39,1,2,2,321.596538019279,3018371.67432766,0.000106546367617538
2014,35-39,2,1,1,91.5580924010331,212901.114102269,0.000430049851016996
2014,35-39,2,1,2,153.817595233736,4258107.61519808,3.61234635509747e-05
2014,35-39,2,2,1,30.4586738361374,96477.3262799144,0.000315708104801392
2014,35-39,2,2,2,132.429016678858,3346516.94441974,3.95721936802625e-05
2014,40-44,1,1,1,409.548240607206,372954.729610014,0.00109811783600508
2014,40-44,1,1,2,596.489179262748,3282583.99159595,0.000181713302931433
2014,40-44,1,2,1,163.424459482715,150241.4160171,0.0010877457349318
2014,40-44,1,2,2,556.664565112999,2819082.86277694,0.000197463002050481
2014,40-44,2,1,1,165.937873921037,304678.628738584,0.000544632469326928
2014,40-44,2,1,2,271.855665785529,3449131.56441623,7.88185839560866e-05
2014,40-44,2,2,1,91.7576757648285,137330.817127871,0.000668150657542444
2014,40-44,2,2,2,252.953592648987,3152338.98971731,8.02431443680713e-05
2014,45-49,1,1,1,733.156949494094,363444.163175379,0.00201724783000659
2014,45-49,1,1,2,940.326510518652,2902866.95427135,0.000323930281797804
2014,45-49,1,2,1,369.78270244912,146760.455417942,0.00251963447098919
2014,45-49,1,2,2,1069.37159897448,2754859.42713533,0.000388176466806685
2014,45-49,2,1,1,349.681449224103,326343.449636029,0.00107151361430451
2014,45-49,2,1,2,418.889236049707,3055489.30953686,0.00013709399497562
2014,45-49,2,2,1,171.297004147111,145458.838432688,0.00117763214661157
2014,45-49,2,2,2,416.007010071555,3088988.40239442,0.000134674189695594
2014,50-54,1,1,1,998.719263158536,371665.771964055,0.00268714349960406
2014,50-54,1,1,2,1287.4309111932,2449359.10060375,0.000525619502210132
2014,50-54,1,2,1,651.474999857196,157169.484992604,0.00414504762096695
2014,50-54,1,2,2,1715.80334264715,2463000.64243959,0.000696631301300698
2014,50-54,2,1,1,554.67149095292,379427.886920252,0.00146186274144236
2014,50-54,2,1,2,480.218941831722,2629469.02464882,0.00018262962496615
2014,50-54,2,2,1,315.246939922717,175034.721965599,0.00180105373598202
