year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2016,05-09,1,1,1,0,4450503.20834831,0
2016,05-09,1,1,2,0,91227.6950021065,0
2016,05-09,1,2,1,0,2891635.7437979,0
2016,05-09,1,2,2,0,61682.352851683,0
2016,05-09,2,1,1,1,4213433.29991274,2.37336141056442e-07
2016,05-09,2,1,2,0,85193.0772994087,0
2016,05-09,2,2,1,0,2809409.32065801,0
2016,05-09,2,2,2,0,61833.3021298431,0
2016,10-14,1,1,1,0,1398117.2574457,0
2016,10-14,1,1,2,0,3697957.91088785,0
2016,10-14,1,2,1,0,644870.908865904,0
2016,10-14,1,2,2,0,2207673.92280054,0
2016,10-14,2,1,1,1,1074478.40345224,9.30684131748997e-07
2016,10-14,2,1,2,0,3792144.90142716,0
2016,10-14,2,2,1,0,551241.908312704,0
2016,10-14,2,2,2,0,2210728.78680789,0
2016,15-19,1,1,1,2.00021222410866,220005.004272232,9.09166694060111e-06
2016,15-19,1,1,2,6.00063667232598,5318869.17295909,1.12817903151914e-06
2016,15-19,1,2,1,0,94141.3812574732,0
2016,15-19,1,2,2,1.00010611205433,3082079.4415112,3.24490698904231e-07
2016,15-19,2,1,1,0,135915.234116735,0
2016,15-19,2,1,2,2,5101869.89713674,3.92013132503131e-07
2016,15-19,2,2,1,0,72684.6942552968,0
2016,15-19,2,2,2,2,3130050.17449123,6.38967393014743e-07
2016,20-24,1,1,1,3.15033425297114,133740.190626166,2.35556285528037e-05
2016,20-24,1,1,2,11.5512255942275,5157921.54272358,2.23951169061948e-06
2016,20-24,1,2,1,2.10022283531409,55366.7268383684,3.79329419534814e-05
2016,20-24,1,2,2,4.20044567062818,3253135.53981189,1.29119909675546e-06
2016,20-24,2,1,1,1.06666666666667,90999.0126397432,1.17217389038e-05
2016,20-24,2,1,2,7.46666666666667,5033428.06534151,1.48341578934635e-06
2016,20-24,2,2,1,0,45270.2215694878,0
2016,20-24,2,2,2,7.46666666666667,3353019.70044926,2.22684843326934e-06
2016,25-29,1,1,1,5.14340286199369,145279.992491823,3.54033805603561e-05
2016,25-29,1,1,2,10.2868057239874,5029647.78461614,2.04523381447325e-06
2016,25-29,1,2,1,3.85755214649527,60819.5758904829,6.34261599166939e-05
2016,25-29,1,2,2,16.7160593014795,3363127.64700155,4.97039097412284e-06
2016,25-29,2,1,1,4.51716247139588,101766.733633632,4.43874172837071e-05
