year,agegroup,sex,race3,educ,deaths,pop,mortality_rate
2003,50-54,1,1,1,14200.2394884462,1614108.67412803,0.0087975733704036
2003,50-54,1,1,2,718.762869883063,85958.1953527209,0.00836177245152357
2003,50-54,1,2,1,18284.9115834458,1793857.515941,0.0101930679671925
2003,50-54,1,2,2,2283.36653991899,358740.614578244,0.00636495129664492
2003,50-54,2,1,1,8225.44545859822,1664971.55099392,0.00494029189489031
2003,50-54,2,1,2,371.085239180134,91728.3269869626,0.00404548138366109
2003,50-54,2,2,1,10154.2257627747,2044131.51052553,0.00496750121530301
2003,50-54,2,2,2,1312.2820580603,371148.611493591,0.00353573209604467
2003,55-59,1,1,1,14732.7971112319,1261355.01779972,0.0116801351747358
2003,55-59,1,1,2,668.226218867971,55181.9227432422,0.0121095131457666
2003,55-59,1,2,1,21082.5174889783,1446146.67600463,0.0145784088424727
2003,55-59,1,2,2,2631.11797343799,248462.383452412,0.0105896028882856
2003,55-59,2,1,1,9586.4957595439,1344457.1499347,0.00713038400666729
2003,55-59,2,1,2,310.598580126971,50773.4048959136,0.0061173478667366
2003,55-59,2,2,1,12602.4737101878,1695400.7264457,0.00743333037057737
2003,55-59,2,2,2,1313.82409380511,226384.718723683,0.00580350167278173
2003,60-64,1,1,1,16330.2292643436,983711.660730241,0.0166006258909457
2003,60-64,1,1,2,517.553843635028,31090.1010718998,0.0166469012898388
2003,60-64,1,2,1,25215.2306448213,1156058.29438597,0.0218113833595339
2003,60-64,1,2,2,2740.44572762143,157811.943811887,0.0173652618517142
2003,60-64,2,1,1,11122.4638134426,1072424.12596313,0.01037132935018
2003,60-64,2,1,2,274.847010418886,24727.0371546923,0.0111152423438135
2003,60-64,2,2,1,16400.4591238671,1421727.29815367,0.0115355871306442
2003,60-64,2,2,2,1203.5612522397,132534.5387285,0.00908111397818513
2003,65-69,1,1,1,17417.0561072336,773486.226590058,0.0225176034278171
2003,65-69,1,1,2,509.17611821611,17571.0081540917,0.028978196000526
2003,65-69,1,2,1,29902.1913212827,954040.233174494,0.0313426942402476
2003,65-69,1,2,2,2761.52004639975,109555.532081357,0.025206577832592
2003,65-69,2,1,1,12846.5370681088,860155.908394436,0.0149351262285556
2003,65-69,2,1,2,249.31992267014,13172.4178196502,0.0189274228986429
2003,65-69,2,2,1,21561.1962642687,1233850.45372711,0.0174747241038316
2003,65-69,2,2,2,1237.47001277588,82194.220058804,0.0150554383494431
2003,70-74,1,1,1,18119.795788117,533501.030667959,0.0339639377367846
2003,70-74,1,1,2,400.951402640224,9505.10624168131,0.0421827376197009
2003,70-74,1,2,1,34132.4632447017,710425.95641553,0.0480450678025868
2003,70-74,1,2,2,3136.10967593384,73212.9066748293,0.0428354755789534
2003,70-74,2,1,1,14574.6726064349,611316.216593775,0.0238414624229081
2003,70-74,2,1,2,191.032717277866,5966.0537655715,0.0320199456431762
2003,70-74,2,2,1,27660.5661127413,991409.459856148,0.0279002442812628
2003,70-74,2,2,2,1401.03671108708,49190.2697845058,0.0284819887596629
2003,75-79,1,1,1,17276.5283210453,385344.341737662,0.0448340002687958
2003,75-79,1,1,2,321.962883359025,5220.14647580732,0.061676982600231
2003,75-79,1,2,1,34178.2802177207,530647.340305919,0.064408652643047
2003,75-79,1,2,2,3047.79898861043,45542.171480612,0.0669225662616444
2003,75-79,2,1,1,14516.7590727963,460830.082180713,0.031501326918809
2003,75-79,2,1,2,168.296312536558,3009.3829472309,0.0559238606344257
2003,75-79,2,2,1,32545.7755649996,811401.769570945,0.0401105553198501
2003,75-79,2,2,2,1630.03120720006,32606.7653011121,0.0499905830016343
2003,80+,1,1,1,30385.7934200093,315215.524695639,0.0963968809891223
2003,80+,1,1,2,432.910249985832,2922.34297013846,0.148138070859397
2003,80+,1,2,1,58479.7571642823,418749.853897911,0.139653200162165
2003,80+,1,2,2,5352.7496198769,31562.2784363114,0.169593257681889
2003,80+,2,1,1,34346.6398434954,421501.476577738,0.0814864045610545
2003,80+,2,1,2,320.652008061386,1977.15479501597,0.162178504621737
2003,80+,2,2,1,82882.950923157,718850.578974243,0.115299275464765
2003,80+,2,2,2,4082.11621318634,20724.7896530031,0.196967799506463
2004,00-04,1,1,1,0,4027242.39271642,0
2004,00-04,1,1,2,0,0,0
2004,00-04,1,2,1,0,4258191.60728358,0
2004,00-04,1,2,2,0,0,0
2004,00-04,2,1,1,0,3761210.3823962,0
2004,00-04,2,1,2,0,0,0
2004,00-04,2,2,1,0,4185177.61760381,0
2004,00-04,2,2,2,0,0,0
2004,05-09,1,1,1,1579.15153368178,4700141.25589714,0.000335979590336878
2004,05-09,1,1,2,0,0,0
2004,05-09,1,2,1,1353.55845744152,4188396.74410286,0.000323168634716206
2004,05-09,1,2,2,0,0,0
2004,05-09,2,1,1,1067.56583912429,4422643.59430841,0.000241386360071647
2004,05-09,2,1,2,0,0,0
2004,05-09,2,2,1,1041.5552307558,4185998.40569159,0.000248818831211121
2004,05-09,2,2,2,0,0,0
2004,10-14,1,1,1,2021.27034564397,4657290.79249762,0.000434001318728049
2004,10-14,1,1,2,0,0,0
2004,10-14,1,2,1,1631.78968103483,4005762.20750238,0.000407360596187826
2004,10-14,1,2,2,0,0,0
2004,10-14,2,1,1,1182.56236199067,4472424.49200549,0.000264411923354885
2004,10-14,2,1,2,0,0,0
2004,10-14,2,2,1,1073.84649756751,4027011.50799451,0.000266660896159767
2004,10-14,2,2,2,0,0,0
2004,15-19,1,1,1,8802.84528017615,4795119.98259732,0.0018357924957298
2004,15-19,1,1,2,204.351765432661,32860.561930875,0.00621875444073452
2004,15-19,1,2,1,5695.84284448928,4121574.29805486,0.0013819580656783
2004,15-19,1,2,2,332.757988920006,124836.157416947,0.00266555776631773
2004,15-19,2,1,1,2066.1964022017,4519489.92340677,0.000457174689449071
2004,15-19,2,1,2,101.564185668901,47791.3961696758,0.00212515627935022
2004,15-19,2,2,1,1818.92917086745,4186358.07502028,0.000434489629953271
2004,15-19,2,2,2,212.515183716805,183936.605403267,0.00115537189158667
2004,20-24,1,1,1,12807.2666515227,4302879.85897837,0.00297644067956003
2004,20-24,1,1,2,468.154854831047,209859.345710931,0.00223080298494737
2004,20-24,1,2,1,8390.66412279365,3535065.55203661,0.00237355262562519
2004,20-24,1,2,2,1028.96479272544,732466.243274087,0.00140479483139868
2004,20-24,2,1,1,2454.87842364736,4012248.80990063,0.000611846009546989
2004,20-24,2,1,2,206.122998955239,292267.15281522,0.000705255438285792
2004,20-24,2,2,1,2018.33870793343,3522080.68077056,0.000573052945366334
2004,20-24,2,2,2,445.673775609666,982182.356513594,0.000453758686107591
2004,25-29,1,1,1,11745.8506292053,3626289.69198599,0.00323908226503894
2004,25-29,1,1,2,466.143720712572,224802.004824655,0.00207357457099266
2004,25-29,1,2,1,7750.9830570987,3111219.04027362,0.00249130098420104
2004,25-29,1,2,2,887.936680815429,719001.262915734,0.001234958443904
2004,25-29,2,1,1,2819.02468567645,3473065.94174358,0.000811681877903308
2004,25-29,2,1,2,185.250193630167,302716.748362189,0.000611958851409577
